Number,Type,Congress,Title,Url
8976,HR,118,"To designate the facility of the United States Postal Service located at 20 West White Street in Millstadt, Illinois, as the ""Corporal Matthew A. Wyatt Post Office"".",https://api.congress.gov/v3/bill/118/hr/8976?format=xml
8919,HR,118,"To designate the facility of the United States Postal Service located at 151 Highway 74 South in Peachtree City, Georgia, as the ""SFC Shawn McCloskey Post Office"".",https://api.congress.gov/v3/bill/118/hr/8919?format=xml
8909,HR,118,"To designate the facility of the United States Postal Service located at 82-6110 Mamalahoa Highway in Captain Cook, Hawaii, as the ""Army 1st Lt. John Kuulei Kauhaihao Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8909?format=xml
8868,HR,118,"To designate the facility of the United States Postal Service located at 609 Portsmouth Avenue in Greenland, New Hampshire, as the ""Chief Michael Maloney Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8868?format=xml
8841,HR,118,"To designate the facility of the United States Postal Service located at 114 Center Street East in Roseau, Minnesota, as the ""Floyd B. Olson Post Office"".",https://api.congress.gov/v3/bill/118/hr/8841?format=xml
8717,HR,118,"To designate the facility of the United States Postal Service located at 20 West Main Street in Santaquin, Utah, as the ""SGT Bill Hooser Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8717?format=xml
8667,HR,118,"To rename the community-based outpatient clinic of the Department of Veterans Affairs in Cadillac, Michigan, as the ""Duane E. Dewey VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/8667?format=xml
8666,HR,118,"To amend title 28, United States Code, to authorize holding court for the Central Division of Utah in Moab and Monticello.",https://api.congress.gov/v3/bill/118/hr/8666?format=xml
8641,HR,118,"To designate the facility of the United States Postal Service located at 401 Main Street in Brawley, California, as the ""Walter Francis Ulloa Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8641?format=xml
8057,HR,118,"To designate the facility of the United States Postal Service located at 9317 Bolsa Avenue in Westminster, California, as the ""Little Saigon Vietnam War Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/8057?format=xml
8012,HR,118,Jackie Robinson Ballpark National Commemorative Site Act,https://api.congress.gov/v3/bill/118/hr/8012?format=xml
7938,HR,118,Klamath Basin Water Agreement Support Act of 2024,https://api.congress.gov/v3/bill/118/hr/7938?format=xml
7893,HR,118,"To designate the facility of the United States Postal Service located at 306 Pickens Street in Marion, Alabama, as the ""Albert Turner, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7893?format=xml
7607,HR,118,"To designate the facility of the United States Postal Service located at Block 1025, Lots 18 & 19, Northeast Corner of US Route 9 South and Main Street in the Township of Middle, County of Cape May, New Jersey, as the ""George Henry White Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7607?format=xml
7606,HR,118,"To designate the facility of the United States Postal Service located at 1087 Route 47 South in Rio Grande, New Jersey, as the ""Carlton H. Hand Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7606?format=xml
7508,HR,118,"To designate the facility of the United States Postal Service located at 1285 Emancipation Highway in Fredericksburg, Virginia, as the ""Gladys P. Todd Post Office"".",https://api.congress.gov/v3/bill/118/hr/7508?format=xml
7507,HR,118,"To designate the facility of the United States Postal Service located at 203 East 6th Street in Lexington, Nebraska, as the ‘William E. and Elsie L. Barrett Post Office Building.",https://api.congress.gov/v3/bill/118/hr/7507?format=xml
7417,HR,118,"To designate the facility of the United States Postal Service located at 135 West Spring Street in Titusville, Pennsylvania, as the ""Edwin L. Drake Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7417?format=xml
7385,HR,118,"To designate the facility of the United States Postal Service located at 29 Franklin Street in Petersburg, Virginia, as the ""John Mercer Langston Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7385?format=xml
7365,HR,118,VETS Safe Travel Act,https://api.congress.gov/v3/bill/118/hr/7365?format=xml
7180,HR,118,"To designate the facility of the United States Postal Service located at 80 1st Street in Kingsland, Arkansas, as the ""Kingsland 'Johnny Cash' Post Office"".",https://api.congress.gov/v3/bill/118/hr/7180?format=xml
7158,HR,118,"To designate the facility of the United States Postal Service located at 201 East Battles Road in Santa Maria, California, as the ""Larry Lavagnino Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7158?format=xml
6852,HR,118,Holcombe Rucker Park National Commemorative Site Act,https://api.congress.gov/v3/bill/118/hr/6852?format=xml
6395,HR,118,Recognizing the Importance of Critical Minerals in Healthcare Act of 2023,https://api.congress.gov/v3/bill/118/hr/6395?format=xml
6062,HR,118,"To restore the ability of the people of American Samoa to approve amendments to the territorial constitution based on majority rule in a democratic act of self-determination, as authorized pursuant to an Act of Congress delegating administration of Federal territorial law in the territory to the President, and to the Secretary of the Interior under Executive Order 10264, dated June 29, 1951, under which the Constitution of American Samoa was approved and may be amended without requirement for further congressional action, subject to the authority of Congress under the Territorial Clause in article IV, section 3, clause 2 of the United States Constitution.",https://api.congress.gov/v3/bill/118/hr/6062?format=xml
5887,HR,118,Government Service Delivery Improvement Act,https://api.congress.gov/v3/bill/118/hr/5887?format=xml
5443,HR,118,AACE Act,https://api.congress.gov/v3/bill/118/hr/5443?format=xml
3391,HR,118,Gabriella Miller Kids First Research Act 2.0,https://api.congress.gov/v3/bill/118/hr/3391?format=xml
2997,HR,118,CONVEY Act,https://api.congress.gov/v3/bill/118/hr/2997?format=xml
1318,HR,118,Women’s Suffrage National Monument Location Act,https://api.congress.gov/v3/bill/118/hr/1318?format=xml
670,HR,118,Think Differently Database Act,https://api.congress.gov/v3/bill/118/hr/670?format=xml
1505,HR,118,No Stolen Trademarks Honored in America Act of 2023,https://api.congress.gov/v3/bill/118/hr/1505?format=xml
6983,HR,118,"To designate the facility of the United States Postal Service located at 15 South Valdosta Road in Lakeland, Georgia, as the ""Nell Patten Roquemore Post Office"".",https://api.congress.gov/v3/bill/118/hr/6983?format=xml
6810,HR,118,"To designate the facility of the United States Postal Service located at 518 North Ridgewood Drive in Sebring, Florida, as the ""U.S. Army Air Corps Major Thomas B. McGuire Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6810?format=xml
6750,HR,118,"To designate the facility of the United States Postal Service located at 501 Mercer Street Southwest in Wilson, North Carolina, as the ""Milton F. Fitch, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6750?format=xml
6633,HR,118,"To designate the facility of the United States Postal Service located at 9355 113th Street in Seminole, Florida, as the ""Army SSG Ryan Christian Knauss Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6633?format=xml
6244,HR,118,"To designate the facility of the United States Postal Service located at 1535 East Los Ebanos Boulevard in Brownsville, Texas, as the ""1st Lieutenant Andres Zermeno Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6244?format=xml
6188,HR,118,"To designate the facility of the United States Postal Service located at 420 Highway 17 North in Surfside Beach, South Carolina, as the ""Nancy Yount Childs Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6188?format=xml
6162,HR,118,"To designate the facility of the United States Postal Service located at 379 North Oates Street in Dothan, Alabama, as the ""LaBruce 'Bruce' Tidwell Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6162?format=xml
6116,HR,118,"To designate the facility of the United States Postal Service located at 14280 South Military Trail in Delray Beach, Florida, as the ""Benjamin Berell Ferencz Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6116?format=xml
5867,HR,118,"To designate the facility of the United States Postal Service located at 109 Live Oaks Boulevard in Casselberry, Florida, as the ""Colonel Joseph William Kittinger II Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5867?format=xml
4955,HR,118,"To name the community-based outpatient clinic of the Department of Veterans Affairs in Monroeville, Pennsylvania, as the ""Henry Parham VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/4955?format=xml
4136,HR,118,U.S. Congressman Sam Johnson Memorial VA Clinic Act,https://api.congress.gov/v3/bill/118/hr/4136?format=xml
3354,HR,118,"To designate the facility of the United States Postal Service located at 220 North Hatcher Avenue in Purcellville, Virginia, as the ""Secretary of State Madeleine Albright Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3354?format=xml
1823,HR,118,"To designate the facility of the United States Postal Service located at 207 East Fort Dade Avenue in Brooksville, Florida, as the ""Specialist Justin Dean Coleman Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1823?format=xml
1555,HR,118,"To designate the facility of the United States Postal Service located at 2300 Sylvan Avenue in Modesto, California, as the ""Corporal Michael D. Anderson Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1555?format=xml
141,S,118,Senator Elizabeth Dole 21st Century Veterans Healthcare and Benefits Improvement Act,https://api.congress.gov/v3/bill/118/s/141?format=xml
5009,HR,118,Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025,https://api.congress.gov/v3/bill/118/hr/5009?format=xml
5355,S,118,NACIE Improvement Act,https://api.congress.gov/v3/bill/118/s/5355?format=xml
5314,S,118,"A bill to designate the medical center of the Department of Veterans Affairs in Tulsa, Oklahoma, as the James Mountain Inhofe VA Medical Center.",https://api.congress.gov/v3/bill/118/s/5314?format=xml
4716,S,118,Financial Management Risk Reduction Act,https://api.congress.gov/v3/bill/118/s/4716?format=xml
4610,S,118,"A bill to amend title 36, United States Code, to designate the bald eagle as the national bird.",https://api.congress.gov/v3/bill/118/s/4610?format=xml
4107,S,118,Think Differently Transportation Act,https://api.congress.gov/v3/bill/118/s/4107?format=xml
4077,S,118,"A bill to designate the facility of the United States Postal Service located at 180 Steuart Street in San Francisco, California, as the ""Dianne Feinstein Post Office"".",https://api.congress.gov/v3/bill/118/s/4077?format=xml
3959,S,118,Transportation Security Screening Modernization Act of 2024,https://api.congress.gov/v3/bill/118/s/3959?format=xml
3946,S,118,"A bill to designate the facility of the United States Postal Service located at 1106 Main Street in Bastrop, Texas, as the ""Sergeant Major Billy D. Waugh Post Office"".",https://api.congress.gov/v3/bill/118/s/3946?format=xml
3938,S,118,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Lynchburg, Virginia, as the ""Private First Class Desmond T. Doss VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3938?format=xml
3857,S,118,Jamul Indian Village Land Transfer Act,https://api.congress.gov/v3/bill/118/s/3857?format=xml
3791,S,118,America’s Conservation Enhancement Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/3791?format=xml
3448,S,118,Never Again Education Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/s/3448?format=xml
2513,S,118,Veterans Benefits Improvement Act of 2024,https://api.congress.gov/v3/bill/118/s/2513?format=xml
2414,S,118,Working Dog Health and Welfare Act of 2023,https://api.congress.gov/v3/bill/118/s/2414?format=xml
1351,S,118,Stop Institutional Child Abuse Act,https://api.congress.gov/v3/bill/118/s/1351?format=xml
1147,S,118,Jenna Quinn Law,https://api.congress.gov/v3/bill/118/s/1147?format=xml
932,S,118,No CORRUPTION Act,https://api.congress.gov/v3/bill/118/s/932?format=xml
759,S,118,Beagle Brigade Act of 2023,https://api.congress.gov/v3/bill/118/s/759?format=xml
709,S,118,Federal Agency Performance Act of 2024,https://api.congress.gov/v3/bill/118/s/709?format=xml
223,S,118,A bill to amend the Controlled Substances Act to fix a technical error in the definitions.,https://api.congress.gov/v3/bill/118/s/223?format=xml
59,S,118,Chance to Compete Act of 2024,https://api.congress.gov/v3/bill/118/s/59?format=xml
9566,HR,118,SHARE IT Act,https://api.congress.gov/v3/bill/118/hr/9566?format=xml
8663,HR,118,DETECT Fentanyl and Xylazine Act of 2024,https://api.congress.gov/v3/bill/118/hr/8663?format=xml
8413,HR,118,Swanson and Hugh Butler Reservoirs Land Conveyances Act,https://api.congress.gov/v3/bill/118/hr/8413?format=xml
8219,HR,118,Lahaina National Heritage Area Study Act,https://api.congress.gov/v3/bill/118/hr/8219?format=xml
7872,HR,118,Colorado River Salinity Control Fix Act,https://api.congress.gov/v3/bill/118/hr/7872?format=xml
7524,HR,118,GSA Technology Accountability Act,https://api.congress.gov/v3/bill/118/hr/7524?format=xml
7332,HR,118,Utah State Parks Adjustment Act,https://api.congress.gov/v3/bill/118/hr/7332?format=xml
7213,HR,118,Autism CARES Act of 2024,https://api.congress.gov/v3/bill/118/hr/7213?format=xml
7177,HR,118,"To amend title 28, United States Code, to consolidate certain divisions in the Northern District of Alabama.",https://api.congress.gov/v3/bill/118/hr/7177?format=xml
6960,HR,118,Emergency Medical Services for Children Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/6960?format=xml
6843,HR,118,"To expand the boundaries of the Atchafalaya National Heritage Area to include Lafourche Parish, Louisiana.",https://api.congress.gov/v3/bill/118/hr/6843?format=xml
6829,HR,118,HEARTS Act of 2024,https://api.congress.gov/v3/bill/118/hr/6829?format=xml
6826,HR,118,To designate the visitor and education center at Fort McHenry National Monument and Historic Shrine as the Paul S. Sarbanes Visitor and Education Center.,https://api.congress.gov/v3/bill/118/hr/6826?format=xml
5770,HR,118,Water Monitoring and Tracking Essential Resources (WATER) Data Improvement Act,https://api.congress.gov/v3/bill/118/hr/5770?format=xml
5646,HR,118,Stop Campus Hazing Act,https://api.congress.gov/v3/bill/118/hr/5646?format=xml
5301,HR,118,Eliminate Useless Reports Act of 2024,https://api.congress.gov/v3/bill/118/hr/5301?format=xml
4467,HR,118,DHS Border Services Contracts Review Act,https://api.congress.gov/v3/bill/118/hr/4467?format=xml
4385,HR,118,Drought Preparedness Act,https://api.congress.gov/v3/bill/118/hr/4385?format=xml
4094,HR,118,Great Salt Lake Stewardship Act,https://api.congress.gov/v3/bill/118/hr/4094?format=xml
3801,HR,118,Employer Reporting Improvement Act,https://api.congress.gov/v3/bill/118/hr/3801?format=xml
3797,HR,118,Paperwork Burden Reduction Act,https://api.congress.gov/v3/bill/118/hr/3797?format=xml
3324,HR,118,To extend the authority to collect Shasta-Trinity Marina fees through fiscal year 2029.,https://api.congress.gov/v3/bill/118/hr/3324?format=xml
3254,HR,118,First Responder Access to Innovative Technologies Act,https://api.congress.gov/v3/bill/118/hr/3254?format=xml
2468,HR,118,Mountain View Corridor Completion Act,https://api.congress.gov/v3/bill/118/hr/2468?format=xml
1727,HR,118,Chesapeake and Ohio Canal National Historical Park Commission Extension Act,https://api.congress.gov/v3/bill/118/hr/1727?format=xml
1607,HR,118,"To clarify jurisdiction with respect to certain Bureau of Reclamation pumped storage development, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/1607?format=xml
1097,HR,118,"Everett Alvarez, Jr. Congressional Gold Medal Act of 2023",https://api.congress.gov/v3/bill/118/hr/1097?format=xml
663,HR,118,Native American Child Protection Act,https://api.congress.gov/v3/bill/118/hr/663?format=xml
10545,HR,118,"American Relief Act, 2025",https://api.congress.gov/v3/bill/118/hr/10545?format=xml
6513,HR,118,COCOA Act of 2024,https://api.congress.gov/v3/bill/118/hr/6513?format=xml
2747,S,118,A bill to amend the Federal Election Campaign Act of 1971 to extend the Administrative Fine Program for certain reporting violations.,https://api.congress.gov/v3/bill/118/s/2747?format=xml
7764,HR,118,Commission to Study the Potential Transfer of the Weitzman National Museum of American Jewish History to the Smithsonian Institution Act,https://api.congress.gov/v3/bill/118/hr/7764?format=xml
3613,S,118,Improving Federal Building Security Act of 2024,https://api.congress.gov/v3/bill/118/s/3613?format=xml
3475,S,118,Strengthening the Commercial Driver’s License Information System Act,https://api.congress.gov/v3/bill/118/s/3475?format=xml
2781,S,118,Good Samaritan Remediation of Abandoned Hardrock Mines Act of 2024,https://api.congress.gov/v3/bill/118/s/2781?format=xml
1478,S,118,"A bill to designate United States Route 20 in the States of Oregon, Idaho, Montana, Wyoming, Nebraska, Iowa, Illinois, Indiana, Ohio, Pennsylvania, New York, and Massachusetts as the ""National Medal of Honor Highway"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1478?format=xml
310,S,118,Disaster Contract Improvement Act,https://api.congress.gov/v3/bill/118/s/310?format=xml
50,S,118,Pensacola and Perdido Bays Estuary of National Significance Act of 2024,https://api.congress.gov/v3/bill/118/s/50?format=xml
3960,S,118,"A bill to amend title 35, United States Code, to provide a good faith exception to the imposition of fines for false assertions and certifications, and for other purposes.",https://api.congress.gov/v3/bill/118/s/3960?format=xml
4243,S,118,Shirley Chisholm Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/4243?format=xml
91,S,118,Forgotten Heroes of the Holocaust Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/91?format=xml
3821,HR,118,Firefighter Cancer Registry Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/hr/3821?format=xml
1432,HR,118,VETT Act,https://api.congress.gov/v3/bill/118/hr/1432?format=xml
8932,HR,118,FAFSA Deadline Act,https://api.congress.gov/v3/bill/118/hr/8932?format=xml
7438,HR,118,FIFA World Cup 2026 Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/7438?format=xml
7218,HR,118,BOLD Infrastructure for Alzheimer's Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/7218?format=xml
5799,HR,118,James R. Dominguez Memorial Act of 2023,https://api.congress.gov/v3/bill/118/hr/5799?format=xml
5536,HR,118,Grant Transparency Act of 2023,https://api.congress.gov/v3/bill/118/hr/5536?format=xml
5302,HR,118,Michel O. Maceda Memorial Act,https://api.congress.gov/v3/bill/118/hr/5302?format=xml
2950,HR,118,Coastal Habitat Conservation Act of 2023,https://api.congress.gov/v3/bill/118/hr/2950?format=xml
3419,S,118,"A bill to designate the facility of the United States Postal Service located at 1765 Camp Hill Bypass in Camp Hill, Pennsylvania, as the ""John Charles Traub Post Office"".",https://api.congress.gov/v3/bill/118/s/3419?format=xml
3267,S,118,"A bill to designate the facility of the United States Postal Service located at 410 Dakota Avenue South in Huron, South Dakota, as the ""First Lieutenant Thomas Michael Martin Post Office Building"".",https://api.congress.gov/v3/bill/118/s/3267?format=xml
3126,S,118,Mark Our Place Act,https://api.congress.gov/v3/bill/118/s/3126?format=xml
2274,S,118,"A bill to designate the facility of the United States Postal Service located at 112 Wyoming Street in Shoshoni, Wyoming, as the ""Dessie A. Bebout Post Office"".",https://api.congress.gov/v3/bill/118/s/2274?format=xml
2143,S,118,"A bill to designate the facility of the United States Postal Service located at 320 South 2nd Avenue in Sioux Falls, South Dakota, as the ""Staff Sergeant Robb Lura Rolfing Post Office Building"".",https://api.congress.gov/v3/bill/118/s/2143?format=xml
1510,S,118,GAO Inspector General Parity Act,https://api.congress.gov/v3/bill/118/s/1510?format=xml
7777,HR,118,Veterans’ Compensation Cost-of-Living Adjustment Act of 2024,https://api.congress.gov/v3/bill/118/hr/7777?format=xml
7423,HR,118,"To designate the facility of the United States Postal Service located at 103 Benedette Street in Rayville, Louisiana, as the ""Luke Letlow Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7423?format=xml
7333,HR,118,"To name the Department of Veterans Affairs medical center in West Palm Beach, Florida, as the ""Thomas H. Corey VA Medical Center"".",https://api.congress.gov/v3/bill/118/hr/7333?format=xml
7199,HR,118,"To designate the facility of the United States Postal Service located at S74w16860 Janesville Road, in Muskego, Wisconsin, as the ""Colonel Hans Christian Heg Post Office"".",https://api.congress.gov/v3/bill/118/hr/7199?format=xml
7192,HR,118,"To designate the facility of the United States Postal Service located at 333 West Broadway in Anaheim, California, as the ""Dr. William I. 'Bill' Kott Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7192?format=xml
6651,HR,118,"To designate the facility of the United States Postal Service located at 603 West 3rd Street in Necedah, Wisconsin, as the ""Sergeant Kenneth E. Murphy Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6651?format=xml
6324,HR,118,Fiscal Year 2024 Veterans Affairs Major Medical Facility Authorization Act,https://api.congress.gov/v3/bill/118/hr/6324?format=xml
6249,HR,118,Think Differently About Emergencies Act,https://api.congress.gov/v3/bill/118/hr/6249?format=xml
6073,HR,118,"To designate the facility of the United States Postal Service located at 9925 Bustleton Avenue in Philadelphia, Pennsylvania, as the ""Sergeant Christopher David Fitzgerald Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6073?format=xml
5985,HR,118,"To designate the facility of the United States Postal Service located at 517 Seagaze Drive in Oceanside, California, as the ""Charlesetta Reece Allen Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5985?format=xml
5712,HR,118,"To designate the facility of the United States Postal Service located at 220 Fremont Street in Kiel, Wisconsin, as the ""Trooper Trevor J. Casper Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5712?format=xml
5640,HR,118,"To designate the facility of the United States Postal Service located at 12804 Chillicothe Road in Chesterland, Ohio, as the ""Sgt. Wolfgang Kyle Weninger Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5640?format=xml
5490,HR,118,Bolstering Ecosystems Against Coastal Harm Act,https://api.congress.gov/v3/bill/118/hr/5490?format=xml
5476,HR,118,"To designate the facility of the United States Postal Service located at 1077 River Road, Suite 1, in Washington Crossing, Pennsylvania, as the ""Susan C. Barnhart Post Office"".",https://api.congress.gov/v3/bill/118/hr/5476?format=xml
5464,HR,118,"To name the Department of Veterans Affairs community-based outpatient clinic in Guntersville, Alabama, as the ""Colonel Ola Lee Mize Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/118/hr/5464?format=xml
4190,HR,118,Restoring Benefits to Defrauded Veterans Act,https://api.congress.gov/v3/bill/118/hr/4190?format=xml
3728,HR,118,"To designate the facility of the United States Postal Service located at 25 Dorchester Avenue, Room 1, in Boston, Massachusetts, as the ""Caroline Chang Post Office"".",https://api.congress.gov/v3/bill/118/hr/3728?format=xml
3608,HR,118,"To designate the facility of the United States Postal Service located at 28081 Marguerite Parkway in Mission Viejo, California, as the ""Major Megan McClung Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3608?format=xml
1098,HR,118,"To designate the facility of the United States Postal Service located at 50 East Derry Road in East Derry, New Hampshire, as the ""Chief Edward B. Garone Post Office"".",https://api.congress.gov/v3/bill/118/hr/1098?format=xml
1060,HR,118,"To designate the facility of the United States Postal Service located at 1663 East Date Place in San Bernardino, California, as the ""Dr. Margaret B. Hill Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1060?format=xml
807,HR,118,Working Dog Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/807?format=xml
599,HR,118,"To designate the facility of the United States Postal Service located at 3500 West 6th Street, Suite 103 in Los Angeles, California, as the ""Dosan Ahn Chang Ho Post Office"".",https://api.congress.gov/v3/bill/118/hr/599?format=xml
870,S,118,"An act to authorize appropriations for the United States Fire Administration and firefighter assistance grant programs, to advance the benefits of nuclear energy, and for other purposes.",https://api.congress.gov/v3/bill/118/s/870?format=xml
7189,HR,118,Congenital Heart Futures Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/7189?format=xml
2795,S,118,"A bill to amend title 38, United States Code, to extend and modify certain authorities and requirements relating to the Department of Veterans Affairs, and for other purposes.",https://api.congress.gov/v3/bill/118/s/2795?format=xml
138,S,118,Promoting a Resolution to the Tibet-China Dispute Act,https://api.congress.gov/v3/bill/118/s/138?format=xml
7032,HR,118,Congressional Budget Office Data Sharing Act,https://api.congress.gov/v3/bill/118/hr/7032?format=xml
2228,S,118,Building Chips in America Act of 2023,https://api.congress.gov/v3/bill/118/s/2228?format=xml
1549,S,118,Congressional Budget Office Data Access Act,https://api.congress.gov/v3/bill/118/s/1549?format=xml
546,S,118,Recruit and Retain Act,https://api.congress.gov/v3/bill/118/s/546?format=xml
4698,S,118,DHS Joint Task Forces Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/4698?format=xml
3851,S,118,"A bill to designate the facility of the United States Postal Service located at 90 McCamly Street South in Battle Creek, Michigan, as the ""Sojourner Truth Post Office"".",https://api.congress.gov/v3/bill/118/s/3851?format=xml
3640,S,118,"A bill to designate the facility of the United States Postal Service located at 155 South Main Street in Mount Clemens, Michigan, as the ""Lieutenant Colonel Alexander Jefferson Post Office"".",https://api.congress.gov/v3/bill/118/s/3640?format=xml
3639,S,118,"A bill to designate the facility of the United States Postal Service located at 2075 West Stadium Boulevard in Ann Arbor, Michigan, as the ""Robert Hayden Post Office"".",https://api.congress.gov/v3/bill/118/s/3639?format=xml
2685,S,118,Reuse Excess Property Act,https://api.congress.gov/v3/bill/118/s/2685?format=xml
794,S,118,CTPAT Pilot Program Act of 2023,https://api.congress.gov/v3/bill/118/s/794?format=xml
679,S,118,GAO Database Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/679?format=xml
670,S,118,IMPACTT Human Trafficking Act,https://api.congress.gov/v3/bill/118/s/670?format=xml
656,S,118,Veteran Improvement Commercial Driver License Act of 2023,https://api.congress.gov/v3/bill/118/s/656?format=xml
612,S,118,Lake Tahoe Restoration Reauthorization Act,https://api.congress.gov/v3/bill/118/s/612?format=xml
134,S,118,Alzheimer’s Accountability and Investment Act,https://api.congress.gov/v3/bill/118/s/134?format=xml
133,S,118,NAPA Reauthorization Act,https://api.congress.gov/v3/bill/118/s/133?format=xml
9106,HR,118,Enhanced Presidential Security Act of 2024,https://api.congress.gov/v3/bill/118/hr/9106?format=xml
9747,HR,118,"Continuing Appropriations and Extensions Act, 2025",https://api.congress.gov/v3/bill/118/hr/9747?format=xml
2861,S,118,Billie Jean King Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2861?format=xml
2825,S,118,Dustoff Crews of the Vietnam War Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2825?format=xml
4351,S,118,Poison Control Centers Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/4351?format=xml
1648,S,118,Launch Communications Act,https://api.congress.gov/v3/bill/118/s/1648?format=xml
265,S,118,SIREN Reauthorization Act,https://api.congress.gov/v3/bill/118/s/265?format=xml
9468,HR,118,"Veterans Benefits Continuity and Accountability Supplemental Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/9468?format=xml
7377,HR,118,Royalty Resiliency Act,https://api.congress.gov/v3/bill/118/hr/7377?format=xml
206,S,118,END FENTANYL Act,https://api.congress.gov/v3/bill/118/s/206?format=xml
1608,S,118,Starr–Camargo Bridge Expansion Act,https://api.congress.gov/v3/bill/118/s/1608?format=xml
1076,HR,118,Preventing the Financing of Illegal Synthetic Drugs Act,https://api.congress.gov/v3/bill/118/hr/1076?format=xml
3706,S,118,Victims' VOICES Act,https://api.congress.gov/v3/bill/118/s/3706?format=xml
3285,S,118,"A bill to rename the community-based outpatient clinic of the Department of Veterans Affairs in Butte, Montana, as the ""Charlie Dowd VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3285?format=xml
4548,S,118,Foreign Extortion Prevention Technical Corrections Act,https://api.congress.gov/v3/bill/118/s/4548?format=xml
3249,S,118,"A bill to designate the outpatient clinic of the Department of Veterans Affairs in Wyandotte County, Kansas City, Kansas, as the ""Captain Elwin Shopteese VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3249?format=xml
1973,S,118,All-American Flag Act,https://api.congress.gov/v3/bill/118/s/1973?format=xml
227,S,118,Improving Access to Our Courts Act,https://api.congress.gov/v3/bill/118/s/227?format=xml
1105,HR,118,Debbie Smith Act of 2023,https://api.congress.gov/v3/bill/118/hr/1105?format=xml
3019,HR,118,Federal Prison Oversight Act,https://api.congress.gov/v3/bill/118/hr/3019?format=xml
3935,HR,118,FAA Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/3935?format=xml
1734,HR,118,TRANQ Research Act of 2023,https://api.congress.gov/v3/bill/118/hr/1734?format=xml
4581,HR,118,Maternal and Child Health Stillbirth Prevention Act of 2024,https://api.congress.gov/v3/bill/118/hr/4581?format=xml
1240,HR,118,Winnebago Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/1240?format=xml
